Model Name,Agent Name,Exam Name,Temperature,Problem ID,Response ID,Text
gpt-35-turbo,baseline,comprehensive-100,0.1,5,0,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,5,1,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,5,2,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,5,3,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,5,4,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,5,5,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,5,6,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,5,7,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,5,8,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,5,9,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,6,0,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,6,1,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,6,2,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,6,3,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,6,4,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,6,5,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,6,6,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,6,7,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,6,8,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,6,9,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,7,0,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,7,1,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,7,2,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,7,3,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,7,4,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,7,5,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,7,6,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,7,7,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,7,8,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,7,9,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,8,0,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,8,1,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,8,2,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,8,3,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,8,4,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,8,5,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,8,6,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,8,7,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,8,8,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,8,9,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,9,0,"Action: Answer(""42.86%"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,9,1,"Action: Answer(""42.86%"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,9,2,"Action: Answer(""42.86%"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,9,3,"Action: Answer(""42.86%"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,9,4,"Action: Answer(""42.86%"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,9,5,"Action: Answer(""42.86%"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,9,6,"Action: Answer(""42.86%"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,9,7,"Action: Answer(""42.86%"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,9,8,"Action: Answer(""42.86%"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,9,9,"Action: Answer(""42.86%"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,10,0,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,10,1,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,10,2,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,10,3,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,10,4,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,10,5,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,10,6,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,10,7,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,10,8,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,10,9,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,11,0,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,11,1,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,11,2,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,11,3,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,11,4,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,11,5,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,11,6,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,11,7,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,11,8,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,11,9,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,12,0,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,12,1,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,12,2,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,12,3,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,12,4,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,12,5,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,12,6,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,12,7,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,12,8,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,12,9,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,13,0,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,13,1,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,13,2,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,13,3,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,13,4,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,13,5,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,13,6,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,13,7,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,13,8,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,13,9,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,14,0,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,14,1,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,14,2,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,14,3,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,14,4,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,14,5,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,14,6,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,14,7,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,14,8,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,14,9,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,15,0,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,15,1,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,15,2,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,15,3,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,15,4,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,15,5,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,15,6,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,15,7,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,15,8,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,15,9,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,16,0,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,16,1,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,16,2,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,16,3,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,16,4,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,16,5,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,16,6,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,16,7,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,16,8,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,16,9,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,17,0,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,17,1,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,17,2,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,17,3,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,17,4,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,17,5,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,17,6,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,17,7,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,17,8,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,17,9,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,18,0,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,18,1,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,18,2,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,18,3,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,18,4,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,18,5,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,18,6,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,18,7,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,18,8,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,18,9,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,19,0,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,19,1,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,19,2,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,19,3,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,19,4,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,19,5,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,19,6,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,19,7,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,19,8,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,19,9,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,20,0,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,20,1,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,20,2,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,20,3,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,20,4,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,20,5,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,20,6,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,20,7,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,20,8,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,20,9,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,21,0,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,21,1,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,21,2,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,21,3,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,21,4,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,21,5,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,21,6,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,21,7,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,21,8,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,21,9,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,22,0,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,22,1,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,22,2,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,22,3,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,22,4,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,22,5,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,22,6,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,22,7,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,22,8,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,22,9,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,23,0,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,23,1,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,23,2,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,23,3,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,23,4,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,23,5,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,23,6,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,23,7,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,23,8,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,23,9,"Action: Answer(""A"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,24,0,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,24,1,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,24,2,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,24,3,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,24,4,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,24,5,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,24,6,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,24,7,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,24,8,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,24,9,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,25,0,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,25,1,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,25,2,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,25,3,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,25,4,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,25,5,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,25,6,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,25,7,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,25,8,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,25,9,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,26,0,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,26,1,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,26,2,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,26,3,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,26,4,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,26,5,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,26,6,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,26,7,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,26,8,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,26,9,"Action: Answer(""C"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,27,0,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,27,1,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,27,2,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,27,3,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,27,4,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,27,5,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,27,6,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,27,7,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,27,8,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,27,9,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,28,0,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,28,1,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,28,2,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,28,3,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,28,4,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,28,5,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,28,6,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,28,7,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,28,8,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,28,9,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,29,0,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,29,1,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,29,2,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,29,3,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,29,4,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,29,5,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,29,6,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,29,7,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,29,8,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,29,9,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,30,0,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,30,1,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,30,2,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,30,3,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,30,4,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,30,5,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,30,6,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,30,7,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,30,8,"Action: Answer(""B"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,30,9,"Action: Answer(""D"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,31,0,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,31,1,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,31,2,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,31,3,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,31,4,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,31,5,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,31,6,"Action: Answer(""E"")
"
gpt-35-turbo,baseline,comprehensive-100,0.1,31,7,"Action: Answer(""E"")
"
